event_identifier,arrival_identifier,network,station,channel1,channel2,location_code,source_latitude,source_longitude,source_receiver_distance_km,source_receiver_back_azimuth,source_depth_km,transverse_noise_variance,transverse_noise_minimum_value,transverse_noise_maximum_value,radial_noise_variance,radial_noise_minimum_value,radial_noise_maximum_value,transverse_signal_variance,transverse_signal_minimum_value,transverse_signal_maximum_value,radial_signal_variance,radial_signal_minimum_value,radial_signal_maximum_value,transverse_noise_dominant_frequency,transverse_noise_dominant_amplitude,transverse_signal_dominant_frequency,transverse_signal_dominant_amplitude,radial_noise_dominant_frequency,radial_noise_dominant_amplitude,radial_signal_dominant_frequency,radial_signal_dominant_amplitude,magnitude_type,magnitude,transverse_avg_noise_1.00,transverse_avg_signal_1.00,radial_avg_noise_1.00,radial_avg_signal_1.00,transverse_avg_noise_2.00,transverse_avg_signal_2.00,radial_avg_noise_2.00,radial_avg_signal_2.00,transverse_avg_noise_3.00,transverse_avg_signal_3.00,radial_avg_noise_3.00,radial_avg_signal_3.00,transverse_avg_noise_4.00,transverse_avg_signal_4.00,radial_avg_noise_4.00,radial_avg_signal_4.00,transverse_avg_noise_5.00,transverse_avg_signal_5.00,radial_avg_noise_5.00,radial_avg_signal_5.00,transverse_avg_noise_6.00,transverse_avg_signal_6.00,radial_avg_noise_6.00,radial_avg_signal_6.00,transverse_avg_noise_7.00,transverse_avg_signal_7.00,radial_avg_noise_7.00,radial_avg_signal_7.00,transverse_avg_noise_8.00,transverse_avg_signal_8.00,radial_avg_noise_8.00,radial_avg_signal_8.00,transverse_avg_noise_9.00,transverse_avg_signal_9.00,radial_avg_noise_9.00,radial_avg_signal_9.00,transverse_avg_noise_10.00,transverse_avg_signal_10.00,radial_avg_noise_10.00,radial_avg_signal_10.00,transverse_avg_noise_11.00,transverse_avg_signal_11.00,radial_avg_noise_11.00,radial_avg_signal_11.00,transverse_avg_noise_12.00,transverse_avg_signal_12.00,radial_avg_noise_12.00,radial_avg_signal_12.00,transverse_avg_noise_13.00,transverse_avg_signal_13.00,radial_avg_noise_13.00,radial_avg_signal_13.00,transverse_avg_noise_14.00,transverse_avg_signal_14.00,radial_avg_noise_14.00,radial_avg_signal_14.00,transverse_avg_noise_15.00,transverse_avg_signal_15.00,radial_avg_noise_15.00,radial_avg_signal_15.00,transverse_avg_noise_16.00,transverse_avg_signal_16.00,radial_avg_noise_16.00,radial_avg_signal_16.00,transverse_avg_noise_17.00,transverse_avg_signal_17.00,radial_avg_noise_17.00,radial_avg_signal_17.00,transverse_avg_noise_18.00,transverse_avg_signal_18.00,radial_avg_noise_18.00,radial_avg_signal_18.00
60487507,3878919,WY,YMR,HHN,HHE,01,44.7503333,-110.9268333,9.565656641284983,18.418776839887897,6.94,0.6488138144933189,-3.291986926278715,3.813013352362921,0.17614413912917398,-1.3707038007541366,1.7031548498041251,8.927879020017098,-15.22968856469141,13.179589447267944,5.631649113914906,-9.483349170893781,8.53113733068735,11.0,0.05502912231446589,10.0,0.22291556299767462,5.0,0.028260891427333783,13.0,0.13642753342070782,l,0.83,0.061630276986962405,0.4327589582733183,0.017495873374649844,0.3014160918790661,0.0633164438622334,0.9233029784412459,0.020525694450360798,0.43046800684022135,0.03866577447974949,1.1286781810915345,0.024616355633367296,0.454151579816584,0.03412238645139238,0.9458699101556677,0.046174034223427335,0.5989138666007778,0.056513519298879315,0.8615512319906549,0.0471073748383706,0.7733368575778257,0.05416342523612956,0.7927604697203663,0.04081162242451859,0.8322142406987765,0.05566945723240381,0.7756460281658899,0.047089279553037044,0.7365007733194778,0.0672738879947919,0.7433043993914934,0.046294995736601084,0.630763405753401,0.08398734332991069,0.763074182575195,0.041793626963888685,0.5869544252934372,0.0935655262863302,0.8194457859867377,0.04419928814372251,0.610439965348352,0.09362578077313191,0.8552247910226103,0.05039229393353052,0.6334256612004672,0.08905486075166641,0.8327617772622306,0.056273900965838224,0.619027027854814,0.08297996830914003,0.7658659080149314,0.05787527962935787,0.5835889926491142,0.07767407557951023,0.678860042591971,0.05531886126645435,0.537209774945472,0.07450860163548707,0.5884010336420418,0.050261889831032275,0.48774591892804003,0.07198142164817502,0.504683786570564,0.0443343673530637,0.4369397886140551,0.06817229138343492,0.43077863665167837,0.038596847236778024,0.3863685519094946,0.06288972795899408,0.3675902891751578,0.03348059996768924,0.3394506381307002
60487507,3878944,WY,YHB,HHN,HHE,01,44.7503333,-110.9268333,21.330712983533267,90.04448714843836,6.94,0.007955871777409387,-0.19670196202504653,0.1768094535269135,0.009264989053354024,-0.24273151026628348,0.22565576813169747,0.056690768048495564,-0.6478986921159913,0.9303361234410509,0.046341110300095474,-0.6044472333892588,0.6399959699091433,8.0,0.00520212198043403,7.0,0.015585945468600875,4.0,0.006533627142135185,4.0,0.01762353989730482,l,0.83,0.006114230506382121,0.012517241853760179,0.004282949631939616,0.018818008222943813,0.006769294628044298,0.053299880685608515,0.006618615744763283,0.021206705414911573,0.004792585871061286,0.10088569674600262,0.00856826799922718,0.0664116161805912,0.009938868353621469,0.10783334739059604,0.007397216932921644,0.08805195048059816,0.01415968716330577,0.09231730750509769,0.008575684341906576,0.07962584699784242,0.01662734588243414,0.08905616750722442,0.011158828034921289,0.07103210379677544,0.018125318373873905,0.09008719707648355,0.013078726897272026,0.07196506186022845,0.01627521027365021,0.08327931611232482,0.012967138811841411,0.07307484455503559,0.012867812946549866,0.07156892627359847,0.01130583880513327,0.06840414096095919,0.010067623106555233,0.060439716640507624,0.009422706058431542,0.05925168101971602,0.008964823715104465,0.05301087180488616,0.008376127971050503,0.050465827960608396,0.009022344728612165,0.04824934046021098,0.008602203300164889,0.04444937910468608,0.0092349052869961,0.04466604680728901,0.009645752514436251,0.04114888048572796,0.009062997827935038,0.04114656640078553,0.010847858602786052,0.04035228659547427,0.008511525825846529,0.03761844660657464,0.01191570942243002,0.04078471290684958,0.007753741723251637,0.03387381290342058,0.012675929817766064,0.04094218285122678,0.006890860492335945,0.02996144420105345,0.012883950479500828,0.039898728219763764,0.00601962062143344,0.026128802285231997,0.012497086731974645,0.0377039176481633
60487512,3878269,WY,YMC,EHN,EHE,01,44.757,-110.9273333,6.246693592015303,92.34784393881856,7.9,0.993295459194105,-3.095465579157106,3.698593055948178,0.9268536988344108,-2.640155028858182,2.067633112369486,26.821981589613642,-15.607518494926275,13.503242921236316,44.10635908755005,-18.08343654418248,16.905770851306702,5.0,0.1628253652340553,7.0,0.3029392918934703,6.0,0.06160986219843928,5.0,0.4259453333647669,l,1.3,0.018535105200237666,0.16161498256010154,0.011981655723560247,0.1609930797565004,0.04726160176045327,0.5727027156262638,0.08035128732016325,1.0835665541398505,0.11971635716612417,1.1053477326212884,0.07160601278170745,1.8422815190590154,0.16285226811917464,1.9493701513122776,0.12716376516882885,3.5092710713869444,0.239680738610482,2.3297532573333877,0.22711492781162962,3.7632850700195215,0.20194890301916132,2.3424791344347233,0.22617053797124098,3.633045598063682,0.15382497768673364,2.4637300607594863,0.16205438722915194,2.925269627430135,0.13766402612462925,2.341816882437895,0.10881968504536627,2.1799926339037494,0.11590450121597641,1.982930873067243,0.08107767966569232,1.6356544800174473,0.10159811030257272,1.6002881677685203,0.06852038222052065,1.2538011821423247,0.09532794383122273,1.2792445430323198,0.05884129252211591,0.9898874714716328,0.08752977873240325,1.0140560021081229,0.05019518632905096,0.801767424952586,0.07778351579384876,0.7993063733236041,0.042434602725949656,0.6576608110584875,0.06653077633725063,0.6290014984963539,0.035309440702999094,0.5422867385618714,0.055364854334822924,0.49504082090684737,0.02908072201831965,0.4456368606687992,0.04531319014746337,0.39000729779283716,0.023828800672504688,0.3643465245531932,0.03674105824164469,0.30810695226226315,0.019526126004931307,0.29686240627153726,0.029696910659593664,0.24456008699263976,0.016023827409651754,0.24161990012913945
60487512,3878284,WY,YMR,HHN,HHE,01,44.757,-110.9273333,10.25952416782917,16.899775507653345,7.9,1.4213965758238714,-3.984946017448794,2.707072719834863,4.060077008495782,-8.403319892683982,6.408462463416486,32.367159550460556,-25.899667381992348,19.507571455748366,52.29992384181774,-29.066449509227287,38.215454959547756,4.0,0.06475409541642717,13.0,0.3308377410246465,11.0,0.12216435602494233,10.0,0.536723158612559,l,1.3,0.061129661399158305,0.7719618956669846,0.11598674120760442,1.0448274342428399,0.05402483184669836,1.0737239867623145,0.09175368024535972,2.276707647648377,0.05056757282668262,1.154646399206313,0.15611017762173507,2.6852688160977762,0.131743167772253,1.4592864318971033,0.11239333952031985,2.337986286326423,0.1530785142633751,1.8669500361694895,0.16518275589886,2.1541741408332635,0.1456712028435279,1.958678384451096,0.16629329454841274,1.887374784610737,0.18212635647352063,1.7521903300926849,0.18358818424276493,1.8095843450464544,0.18656620580699151,1.517366652497671,0.20495999704280055,1.7173737776995819,0.1696954559124119,1.4332157095968228,0.22054405916559477,1.7401088427466325,0.1608771631032458,1.4881701037480946,0.2412609823283819,1.8920451275337993,0.15750095378392848,1.5176000202863311,0.2517643748229648,2.031720934646798,0.1484372802647754,1.4740211856561745,0.24642641580514368,2.018785715288592,0.13392035498947952,1.3974599923335624,0.23845164268889574,1.8796662126408397,0.11814761128676537,1.292124421481402,0.23390383037620366,1.6702900561415288,0.10326693482842972,1.1665584008569638,0.23026228540013152,1.4449722809442165,0.0899034678660343,1.0387928617115667,0.22039898625045345,1.2340734448454063,0.07871587752991008,0.914173900730402,0.20445373691004776,1.0477995852688482,0.06939594355278667,0.7965387366416125,0.18480591707552207,0.8887613932169689
60487512,3878324,WY,YHB,HHN,HHE,01,44.757,-110.9273333,21.30097772283205,88.0517802738719,7.9,0.02506151141669736,-0.42279369597485916,0.3432745170896755,0.046638570892724635,-0.4782989403492406,0.49299202308640844,0.13819423324067423,-1.876549268421208,1.2974912506998726,0.4181816507884587,-3.0460913878675804,2.4087628430190335,5.0,0.008972619503783412,4.0,0.03034056307970073,6.0,0.012057287355056743,4.0,0.05801157123684606,l,1.3,0.00534779476498859,0.03246420897483812,0.010479058369264457,0.048242314602536154,0.007888436001576578,0.06289317803409743,0.01564460330084427,0.13953348123939716,0.013232990738521138,0.12154925695103524,0.016173975660682665,0.296522724363825,0.01579203405264805,0.17921626099240898,0.02085653625977257,0.31131437052137745,0.021594257183597643,0.1630896725486989,0.044900809942041625,0.2301003066160058,0.018430769984641666,0.13294537688879982,0.05276769340887511,0.18903225246729405,0.02317325196918461,0.11682725508456543,0.04554156050664089,0.19169473702982626,0.025446047422679603,0.10910552427283354,0.03456993557685584,0.19145396780088542,0.02283684335569306,0.09773763377680683,0.025057591851651753,0.16929858415781757,0.01950099508963745,0.08706588567660892,0.018807330769979327,0.14069541128969987,0.01830147966142338,0.07715555411349083,0.01574229541759329,0.11465701125866906,0.019599965797170774,0.06864500461607453,0.01509455265288584,0.09345269809735215,0.020922827481415694,0.061995304898115194,0.01546562941313858,0.07789297349482084,0.02104608381150227,0.055969890164957875,0.015513995342746664,0.06695867918152482,0.020216212927780017,0.05071064028691892,0.015102882208019978,0.0590765347937279,0.01885828565897763,0.04647273715081453,0.014335993416135355,0.05306886952706297,0.01720419249316406,0.042644159264862834,0.013397265302540833,0.04799187562250909,0.015417893461739171,0.03875330360567949,0.012353634958529463,0.0431515418372514
60487512,3878354,WY,YFT,HHN,HHE,01,44.757,-110.9273333,34.73536146015743,347.9606694541967,7.9,0.006596111089334454,-0.17622102960041788,0.23613351333039112,0.008429153733151699,-0.3053486399183929,0.19592732040924768,0.09434493760923582,-1.0674385564152462,1.1222813653240005,0.09007036229785942,-0.6369987326153639,1.0896853566568843,9.0,0.0035288184907976135,8.0,0.02334766183223315,4.0,0.007887097065594968,7.0,0.012834399761704335,l,1.3,0.010255337991594818,0.03035789872421228,0.006645950425425927,0.03719682993992765,0.00817542623310308,0.07439417141160015,0.013417211577744387,0.07084738332530954,0.008174674318774437,0.05529390892523701,0.016450289099866185,0.10732626845768024,0.009445149214881326,0.06543773256802204,0.02193140423532665,0.13468284628397734,0.008897267465329912,0.0781612849086843,0.01682974026259411,0.1288280223875376,0.011355477892050431,0.10337193524064249,0.011251927193979779,0.10796863930343745,0.01191618650396097,0.13677617301792055,0.010295023409377923,0.10081357432198279,0.010641546904106887,0.14121906033793094,0.009762672238229205,0.10366663453285523,0.009265553032557465,0.12543089015538048,0.009696040741692058,0.1037964763685864,0.008860978554752463,0.10530916075285268,0.00931644202147321,0.09762249269377858,0.00882222086070687,0.08791707656825862,0.008705581749012472,0.08905152049121241,0.00898195751932156,0.07502134307072533,0.007960025216709804,0.08055964425145873,0.009151867442564762,0.06507084774570394,0.007312639353424042,0.07205039214851311,0.009089793568912869,0.05667979732359532,0.006891198925613263,0.06411668509427393,0.008737971764333753,0.049346713402951714,0.006855522389756483,0.05669068507608981,0.008116551015430197,0.042856893951206274,0.0069979245575545685,0.049893657845157646,0.007345542075199439,0.037238754762575696,0.0070635318478895655,0.0438097237053938,0.00654019444124027,0.03232766318265854,0.006937608876074007,0.03834618519007455
60487512,3878364,WY,YDD,HHN,HHE,01,44.757,-110.9273333,48.9396296591129,325.3821348968761,7.9,0.00427625566394627,-0.15931617488651956,0.20288632850828325,0.005012836262556707,-0.13657227638147387,0.18061449164816543,0.03420392151500465,-0.5353929488430352,0.5503616128693143,0.03643601443780203,-0.6239029706540538,0.6193074088275786,8.0,0.0037726046133286072,10.0,0.008368811681045571,7.0,0.004287283236326027,10.0,0.011830999684589127,l,1.3,0.0025886457092729725,0.017894005638292364,0.004583539198732765,0.01528441328470474,0.005811258762651756,0.0217398245207587,0.004816359652486088,0.015042599638255747,0.008064256978560143,0.03929551934867231,0.00649763623650269,0.034317401573777113,0.009829539791604489,0.051307939043774065,0.006002801781550661,0.03583600322742913,0.00833162705363625,0.05731194064585245,0.006088841283845543,0.041657385142105124,0.010139037085720663,0.06389873190846553,0.009573514983586932,0.05261243819694861,0.01127743418421135,0.07070804795068325,0.012391580655634943,0.07211258476782077,0.01120042920082085,0.07624491082854361,0.01312426215930098,0.08765897563652823,0.010515530824720294,0.08332292018972515,0.012618853100313196,0.09059180467591801,0.009416769156310085,0.08367936547019933,0.011517232714288447,0.08545098014756378,0.008077444053365829,0.07616772939491108,0.010191117712931989,0.07566339612406531,0.006757494154891472,0.06552225905604224,0.008837437040160663,0.0649088502744312,0.005608229974398945,0.05494276746421183,0.0074533171999062115,0.05477264467874639,0.004624793303412906,0.04549263722079106,0.006170275142760831,0.04579520877335076,0.003822827208530428,0.03741749797026302,0.005076421393696553,0.038130414408312586,0.0032019526854834054,0.030761301837634758,0.00420334103958879,0.0317124782868938,0.002724452330276242,0.025449280489720713,0.003529983088227957,0.02644459567504909,0.002351241302038964,0.0212544154656887,0.0030093290366565357,0.022204691049909586
60487537,3874184,WY,YMR,HHN,HHE,01,44.7578333,-110.922,10.477856877515311,18.961891364680724,10.21,77.12223728243485,-32.1089505912371,26.94490920535868,100.7181453571733,-33.55093851896802,21.027573619247715,5210.451395486723,-185.04812502299254,185.01275674379713,4205.968004183484,-180.09364155116015,172.08141148864942,3.0,1.9193469106328285,3.0,4.280919891499867,1.0,1.0069874424350163,3.0,5.058058559266396,l,2.59,2.000785973989413,12.725276560070638,2.83302776493418,25.31380570659598,1.6703434008251299,42.48368867518513,1.8158557944835296,37.53334464373472,2.0176849882110988,45.99692626909503,1.2193610798172076,38.709828501140834,1.5014157895070706,30.69369292289319,2.432703235434202,29.230199304703667,1.5967654838265946,24.533003478875262,2.806423438934859,28.08415978945292,1.4062449609683274,21.880465528141144,1.8995202315551722,20.8834475987535,1.0939432034161498,17.96101887465541,1.1738123636814823,15.086587784584234,0.9739979863521698,13.613420489989782,0.7926959119981019,11.130216935751907,1.035409682176712,10.765550963521335,0.6771127158193736,8.915884949527427,1.1385327540760852,10.405025976137113,0.6276821881611254,7.4280059592745475,1.1775685515285588,10.866558045115701,0.564349072790703,6.29948169810759,1.1550337183765786,10.66688973495766,0.4989655178171615,5.498637852272774,1.0680889535450317,9.806774946416015,0.449194893102342,4.886430816585914,0.9527859831736113,8.615394073166225,0.41546938551805535,4.3114845660883985,0.8266264756899676,7.337586848388096,0.38451959918775697,3.7786047102160136,0.7045103094009494,6.136348919094802,0.35698123076320576,3.3029761334238246,0.5950132811442334,5.0923015685958894,0.33163658402136553,2.9080015838837334,0.5016070068772162,4.2203260774933335,0.30466393880723347,2.569325284674587
60487537,3874204,WY,YNM,HHN,HHE,01,44.7578333,-110.922,17.636417881254538,281.46355911464593,10.21,49.384097523285256,-19.84238936733005,21.481235574426247,50.61191237334389,-20.249399940810523,21.58685579418961,658.2081437597335,-119.06626372931291,93.23227257162299,1179.7674565686366,-102.93443595744625,175.05636672861897,15.0,0.33918739055301117,14.0,1.8469309649932084,3.0,0.5997002597205926,13.0,2.2474615881358897,l,2.59,0.2100617664606111,1.0753354678526454,0.4246900270405133,1.8003695612137294,0.47224609895039243,2.5085146060940904,0.7488512560105423,9.83808750795323,0.4060243911638935,5.088668261445684,0.6672957227551538,9.238493196866944,0.2635600847811166,3.64396799486636,0.36531760861681206,8.319203768475049,0.32361230017114195,3.4096794731520808,0.3081289080853323,9.599540632551411,0.49030876405320334,4.376379588350656,0.32897804488962096,8.459625382286708,0.6158420372264456,5.144027991700772,0.4593631381854959,7.440045614508855,0.5983889473527622,5.543314633254258,0.5319264543577952,7.774581751790333,0.5292155474057565,5.768466622329573,0.6079017783326264,8.762180896832309,0.5334858868233396,6.714874633755432,0.7610095618601529,9.821327510278685,0.650812210521199,7.9749269563555565,0.9368458016054448,10.714228113098292,0.7888004815981939,8.927805142067253,1.0628168058815146,11.059733330539936,0.8872236600376088,9.41362842022542,1.1172972174760898,10.862314679501559,0.94182129056597,9.315131931015195,1.1220849453491135,10.25937094232068,0.9551974609830596,8.807286513856223,1.0843742618177394,9.493045575144812,0.9272662302657491,8.083080610907368,1.0196261309000905,8.65371398420433,0.8744301751229713,7.2747293037902345,0.9402552503273509,7.817224786890632,0.8117966623143209,6.4583186731583515,0.8547618578536096,7.043888238949179
60487537,3874224,WY,YHB,HHN,HHE,01,44.7578333,-110.922,21.72604879682776,87.84183037301362,10.21,1.7714852242275747,-3.713256491984388,2.976725863651944,2.3288496378541184,-3.547594911353257,4.535405517938442,22.05957971068269,-21.955303783403068,19.213772550787837,71.72263125145837,-41.67421721079008,22.51098627225305,2.0,0.07230749489602267,4.0,0.3110795179979418,4.0,0.1064390158729806,4.0,0.8486084100511276,l,2.59,0.10852570377836707,0.7388027461029965,0.11985776831815503,1.179680690554542,0.15979528819581457,1.6880805255598814,0.16670327292998327,2.473126842578658,0.21381568981258467,2.416069547691078,0.13376100362144974,4.556647691290932,0.2301416089243651,2.5491677502286927,0.17833067735648636,4.817482515111719,0.2209000110009453,1.7953791560587422,0.28179102460351285,3.2908274180340973,0.157916994119641,1.3966717156193456,0.31887073873057864,2.1211937543963852,0.13997479984878558,1.3071930821312254,0.277688103693792,1.7420129188960123,0.1309883218636055,1.264190696335687,0.22595813867255524,1.654937332956609,0.11609072684688791,1.1458823297241916,0.18569514604807577,1.5032839883321014,0.11494318110369403,1.0073152690896992,0.15625918764208288,1.3122201518378604,0.1309379870841211,0.8859471864743708,0.1349020091481946,1.1127818187536234,0.15203897913114506,0.7711039528162719,0.11824177596386698,0.92722598362783,0.16425158991112074,0.6609896348203766,0.10603610708426178,0.7656586449512965,0.16398428576438792,0.5632560320127227,0.09523976226723027,0.6305827436704039,0.15457470838496948,0.4768817491596605,0.08561730990064625,0.5209139651607347,0.13972732122954284,0.4002945612196917,0.07641880472471665,0.43215998917232945,0.12251021179622754,0.3336339363382834,0.06774429488105747,0.3603923229112935,0.10522654482947731,0.27695595480042395,0.0597209436116308,0.3019869038333209
60487582,3874509,WY,YNM,HHN,HHE,01,44.7591667,-110.9238333,17.80819661747996,281.83946186802547,10.42,35.68322695086532,-18.307904196815098,17.278444636654083,48.768226987874456,-15.673798642138742,23.666663730812516,637.9105500363747,-111.70547652476094,100.46482712874723,679.2565499367896,-99.51172367748,141.62839789419627,9.0,0.2897383925828076,15.0,1.6413484883443077,3.0,0.4217151898495747,12.0,1.3089166023339767,l,2.34,0.18306084661348182,0.5284681583415077,0.1525331224935504,0.6055075670780561,0.3587096096718771,1.884483865004579,0.4396614278959896,4.353580090777115,0.24352063299404067,3.867787251987989,0.5352987416288958,4.455172128738983,0.2741492091111873,3.596066652852045,0.39422453703865346,5.613356174593949,0.4470094056835059,5.969683688096709,0.33098662406982665,8.372346909251224,0.6079716015153213,7.158655776546196,0.6300531267426963,8.405294879279943,0.7567987480752338,7.996712244830714,0.8385877979155766,7.89127419766241,0.7646867873488516,7.590012217835323,0.8144953254393027,7.638516501380691,0.6818333982121703,6.681751858041464,0.7295086670900742,7.214274259712517,0.5992882879319379,6.288554124008937,0.7430149268321586,7.001719413870465,0.5715923174692784,6.557641470827061,0.8268438378105956,6.99592283141832,0.6033128252285521,6.975688468023941,0.9192340099787377,7.04801119271002,0.660274939103083,7.179556272900911,0.9801735105145644,7.009118150275961,0.7053963646402855,7.2095942548242125,1.0014005845389027,6.769124413763022,0.7140086704075048,7.133760309674595,0.9694730479694356,6.432502630381539,0.6936841582942587,6.940360683075268,0.9014572429267642,6.114425028222461,0.6617962116470949,6.666810682301849,0.8178886881638281,5.797965040471333,0.6257021746254654,6.33521527594781,0.7345219087191717,5.460249651357426
60487582,3874519,WY,YHB,HHN,HHE,01,44.7591667,-110.9238333,21.58660388548703,87.43554664915604,10.42,1.2478578556581295,-3.026559457873044,2.143803779982503,1.18680444358476,-2.6553008050025695,2.401624748564829,13.893997415816681,-13.651341810881155,13.92820441778417,31.160227477953534,-20.8356643544869,25.02726456631647,4.0,0.11404339286876422,4.0,0.2698818993994336,4.0,0.06854615982642853,4.0,0.6125083692579631,l,2.34,0.06930282146393421,0.3572335038840675,0.06578098381973312,0.6437105206427233,0.10439905930448934,1.0458075727950442,0.0768790312051306,0.8219489855122076,0.15597541433208642,1.6839483362563312,0.09863074379358987,2.3329118184613087,0.17780046469940955,1.935862522348355,0.07913252244178011,3.021982379839368,0.18033266650066604,1.49956434869615,0.17799925907771114,2.371692153183773,0.1785200780484144,1.1762577508828478,0.2601193711236813,1.7860415290701321,0.16593654567767574,1.0801469723254569,0.23520085170182126,1.3547145500739102,0.13489815296714505,0.9875386002738892,0.177371123730908,1.07035340039914,0.105636129935426,0.8195910152686344,0.13052516772130407,0.860007720519905,0.10201289705492578,0.6580260054084356,0.10120497645997198,0.7128045681516739,0.11860655037804135,0.542378028612992,0.0883895116327142,0.5963197448241998,0.13323697762755765,0.46706236855294975,0.08367886720582723,0.5051511976440685,0.14006622311094752,0.41286632486459535,0.08318023788247854,0.4299232099015504,0.13745777183192678,0.3671165045733646,0.08465464897449555,0.3681489576336642,0.127713753564873,0.3223754541195043,0.08397237108894202,0.31584839789393865,0.11398112127566355,0.27823889493540693,0.08067314791179296,0.27194032412927543,0.0990790533067003,0.23680732819386974,0.07585909378935893,0.23557740664347104,0.08484283832284802,0.19963781624174423,0.07059072787425988,0.20451647483010987
60487602,3878374,WY,YMC,EHN,EHE,01,44.7555,-110.9321667,5.87414235833519,94.12901070142996,9.13,0.07805795396046956,-0.6033840337977945,0.8397567358120868,0.15720066786534934,-1.2049808390876666,1.5762020470140683,12.265425984180393,-12.208129837905364,9.027380234509153,7.006804472453333,-7.6251250754461175,6.86345043907982,4.0,0.02922846619022111,5.0,0.22941613529248803,5.0,0.07401142166147008,7.0,0.15191332390926018,l,0.99,0.019132268606819863,0.10513003608833252,0.006508006765912064,0.04852758902546517,0.034078339766971305,0.5132462969979366,0.016617547554183366,0.24640741603887154,0.026249835397628797,1.0654014889805719,0.030326545119803414,0.466289352269548,0.037068000213361214,1.948623416652425,0.04974988326848242,0.8725605594680738,0.04531632173070593,1.9886239164637591,0.07378581247386734,1.2993910053321924,0.04840308660294997,1.8348466868705577,0.07355544207293323,1.3624851903385862,0.0479766108147145,1.526475011412472,0.08023408856569442,1.3593288381353108,0.03885378761152236,1.1765116606711479,0.07331545925144019,1.2319409439594087,0.03149879459223429,0.8711736340580833,0.060340046288210804,1.014386600762075,0.031700126906741705,0.6525895514243024,0.04839634997869924,0.808961008027469,0.03236174599765559,0.5065941195181966,0.03885141169804309,0.634084116804318,0.03023704467826062,0.4053740797313591,0.03204240887531908,0.491254588477257,0.026270747383358904,0.3308831588968309,0.02713062309499452,0.37870058798608003,0.02181420308945683,0.2695146195100168,0.02297628893880112,0.2919336052078893,0.017655785440975912,0.2176985864184774,0.019248227010063023,0.22582061865113012,0.014109213374522525,0.17482676273765196,0.01597983775715743,0.17568837175686794,0.011223983329377088,0.14009957715973256,0.013174704180656218,0.1376580236840713,0.008934291979443263,0.1123710126552249,0.010809743237566899,0.10873978967798702
60487602,3878414,WY,YHB,HHN,HHE,01,44.7555,-110.9321667,20.913899671443087,88.47602199521044,9.13,0.00994641325491824,-0.22389881643029635,0.27383776862876386,0.010843313114715212,-0.2549674206590769,0.2844484794401169,0.06805323231294526,-0.9788845154532255,1.2031916279750627,0.0980657705073599,-1.3092327992193122,1.0923598896671753,4.0,0.004773871613355364,4.0,0.025474080419979412,5.0,0.009506281059730285,6.0,0.02545130248878466,l,0.99,0.0034218717010846725,0.020945047605019522,0.003932198390432822,0.023134621518906724,0.004090420216922829,0.03033284624818939,0.010539452773817938,0.09019376119581217,0.008481996663186497,0.09771781081739397,0.008397625718240927,0.1447785859726215,0.00610906167631549,0.12629422994056366,0.006316847001571729,0.11417442181495013,0.009341177315563762,0.09067310249031554,0.015738025633083984,0.12308965182701358,0.01026533507879533,0.06654007024637787,0.02004494971482544,0.12076899427681814,0.010912227482650947,0.06415223923179075,0.01925791332626719,0.09968025492927339,0.011240339705539653,0.062333628763765275,0.01709446941906835,0.08295526934192679,0.010067583155097346,0.0565031279809476,0.014355695176630788,0.06906201417868191,0.008589836491968088,0.049597792706467865,0.011906455924542564,0.05734798966395448,0.007560623611970369,0.043971493264006706,0.010515601478958537,0.04762957494657415,0.007459384758552092,0.04034413391985035,0.009650232166028309,0.04052679516080496,0.008256545024946748,0.0383649173555669,0.008998913877706327,0.03589078978128584,0.01021182415926979,0.039194934156895206,0.008454461209776947,0.03295662309508726,0.012439803859363396,0.042205154360421854,0.007907148374501323,0.030836474014999324,0.01394505339500386,0.044780385822650114,0.007485251068580661,0.029066607730367535,0.014511287109074273,0.04559775130738378,0.00715861691506027,0.027153334407099924,0.014261038961994592,0.04435701115683741,0.006759760469510492,0.024886009346573274
