event_identifier,arrival_identifier,network,station,channel,location_code,source_latitude,source_longitude,source_receiver_distance_km,source_receiver_back_azimuth,source_depth_km,noise_variance,noise_minimum_value,noise_maximum_value,signal_variance,signal_minimum_value,signal_maximum_value,noise_dominant_frequency,noise_dominant_amplitude,signal_dominant_frequency,signal_dominant_amplitude,magnitude_type,magnitude,avg_noise_1.00,avg_signal_1.00,avg_noise_2.00,avg_signal_2.00,avg_noise_3.00,avg_signal_3.00,avg_noise_4.00,avg_signal_4.00,avg_noise_5.00,avg_signal_5.00,avg_noise_6.00,avg_signal_6.00,avg_noise_7.00,avg_signal_7.00,avg_noise_8.00,avg_signal_8.00,avg_noise_9.00,avg_signal_9.00,avg_noise_10.00,avg_signal_10.00,avg_noise_11.00,avg_signal_11.00,avg_noise_12.00,avg_signal_12.00,avg_noise_13.00,avg_signal_13.00,avg_noise_14.00,avg_signal_14.00,avg_noise_15.00,avg_signal_15.00,avg_noise_16.00,avg_signal_16.00,avg_noise_17.00,avg_signal_17.00,avg_noise_18.00,avg_signal_18.00
60500337,3937889,WY,YDC,EHZ,01,44.7995,-110.9901667,22.143672174001328,63.06193544833212,8.09,9.546555522814615e-06,-0.009857028064297932,0.005329483184202153,0.000402524207885699,-0.05656115864677913,0.0627699027136989,5.0,0.00019295747493967312,10.0,0.0008926993551891929,l,0.67,0.00027844400346835617,0.0008606391618028687,0.0001869173811124031,0.0007349451065321801,0.00019601723041462972,0.0007334103253188528,0.00017678384642384916,0.001476041939385487,0.0003280552408686057,0.0024136245835706177,0.00036152090046239946,0.003168448105004873,0.000322246682838372,0.0036408858438820874,0.00030274455147426857,0.004898464400813643,0.00026131509623039277,0.006347130399786379,0.00022359453816551484,0.006906120870976043,0.00019879888436507846,0.006594898861840805,0.0001925180256963068,0.005880133907986775,0.00019712571272165362,0.005136458529428532,0.00020525570618496763,0.004578594096517796,0.00020764256401657023,0.004152966284723809,0.0002037453477780947,0.0037709003336529787,0.00019390456144234623,0.003392558146039939,0.0001805482409165204,0.0030122524435787766
60500337,3937894,WY,YWB,EHZ,01,44.7995,-110.9901667,23.240204364574307,22.13276831780047,8.09,4.3326947481514665e-05,-0.013487615618588447,0.01482855989821397,0.003447447888381853,-0.19605299411231109,0.16692622925044853,3.0,0.0018020839805926584,4.0,0.0038421617674458067,l,0.67,0.0006021707421283884,0.0054820579767290946,0.001934863071141504,0.01764920785670948,0.0019040717254812925,0.02455975515260325,0.0013717368140534298,0.022652492716983327,0.000813603294627936,0.017374454297519614,0.0009382151446153972,0.014173889851276742,0.0008605246713058164,0.012620491475425835,0.0006856207850640702,0.01187156022780954,0.0005321203308750136,0.010861123494105685,0.0004513032682777818,0.009451821434666415,0.0004020957079721548,0.007917733188602167,0.00034858493775690515,0.006487969213619038,0.00029401418998572745,0.0052039847638004535,0.00024554647555420704,0.00412097129023073,0.00020800012343124294,0.003252172505560363,0.00018068377903945253,0.002571906739313096,0.00016124708512310615,0.0020439754840981105,0.00014761615227078606,0.001636180592396311
60500337,3937914,WY,MCID,EHZ,01,44.7995,-110.9901667,69.40186985847065,12.677034589813076,8.09,0.00015113966337783558,-0.028526174983492303,0.022249740764364267,0.0024454887506376506,-0.12282555323081695,0.13663149744598813,3.0,0.001955493466327044,3.0,0.0031338818500997873,l,0.67,0.0012219660294531711,0.004961054578722719,0.002515987376088142,0.014272522906553672,0.0033965913798662227,0.026991508787326857,0.0014234614528810963,0.020465612508996946,0.0008578353785090089,0.012698227969011768,0.0006514931012653434,0.010014477309849473,0.000649011098527802,0.009723878264053964,0.0006523352037792358,0.009294360665700026,0.0006508377421504119,0.0083293832037254,0.0006169728864561294,0.007082421973604651,0.0005337560421430333,0.0058032898716037905,0.00043680547778686125,0.004662207716458823,0.00034800973731389313,0.0037236766205826994,0.00027459750911932673,0.002962022979129141,0.0002169375458906639,0.002349860583048496,0.00017310057385516535,0.001860862099718905,0.00013944531888600232,0.0014749374980976872,0.00011308732257675598,0.0011732416742753229
60500802,3941789,WY,YHH,EHZ,01,44.8045,-110.5858333,21.01884202328917,85.00247005429824,6.12,9.312090426182284e-06,-0.004762745192531308,0.008474025555219419,0.7977166746387939,-2.1898548913524545,1.8495911408378516,3.0,0.010060090107290188,6.0,0.05099272558657162,l,2.22,0.004539041365723757,0.06430831726735622,0.00854370264183961,0.1989952093936574,0.008300074737931394,0.20144187489257118,0.005698990900959957,0.3144371287703372,0.0034045984172258355,0.3147491814077663,0.001844559681359518,0.33148008554014724,0.0008830300312707778,0.32494565922389856,0.0004703175837291237,0.27474398485982054,0.00030807638004864014,0.211721324015951,0.000216941111774535,0.15693546349894305,0.00016406964700166,0.11450197835036599,0.0001357063025022905,0.08366169256246285,0.00011728998090482756,0.06200819755313563,0.0001059402208391449,0.046661499816696976,0.0001019241279885187,0.03559533441228882,0.00010253791120027189,0.02750612674689584,0.00010425469276941084,0.021514014984819342,0.00010284835935380628,0.017021085268961525
60500802,3941799,WY,YPM,EHZ,01,44.8045,-110.5858333,27.74943461711209,53.74330636567578,6.12,0.003415583951460728,-0.10363418044598398,0.10101257509967045,4.479093536457427,-4.4371686142074545,4.936425000278678,2.0,0.026862274491190687,3.0,0.13504651207751656,l,2.22,0.015066953845422754,0.21757925443888987,0.03108422234615644,1.15304472026812,0.029255006914276453,1.1966093488793084,0.009092113533188475,0.909890067327604,0.004247532216350759,0.502214672915024,0.003377211400270683,0.27027335851990575,0.00228504306255544,0.18817432181796603,0.0016385095522669071,0.17065160528272266,0.0013576520043297553,0.15259585216765387,0.0010955250021194667,0.12886609804914204,0.0008437065146690262,0.1049840970878933,0.0006368672607149627,0.08469320307047877,0.00048280263633500596,0.06766891670698069,0.00037859714968627005,0.053547155958113046,0.0003119808653112826,0.04215745543922843,0.0002703303384700253,0.03316902148646443,0.0002444484035930299,0.026166801711916696,0.00022604267540916198,0.020747675039126647
60500802,3941824,WY,YSB,EHZ,01,44.8045,-110.5858333,35.494999986382844,255.74092960967042,6.12,0.00010187463131222223,-0.022124205134653258,0.02432033276935691,0.16795425174902362,-1.3800614625692824,1.3993408981715318,2.0,0.005594916586559018,3.0,0.02547786398636182,l,2.22,0.00360821126060169,0.023134603945866847,0.007605754179593824,0.17624627264342785,0.0031459840576110922,0.15504769946969657,0.002509037116362753,0.119141102222146,0.0016887298914588951,0.08018555436602476,0.0011015295921885417,0.07268155388652836,0.0007998223564306711,0.09149472789932875,0.0007028256039029411,0.10873248768472403,0.0006212179994292562,0.10438208593138018,0.0005371279674809438,0.08800489180803409,0.0004667354594766446,0.06925335341451679,0.0004045694852942501,0.05278355891822981,0.0003457200618783282,0.03979276040965546,0.0002889427727355932,0.030024116230735882,0.00023725090786675226,0.022781465186627006,0.00019280733499885523,0.01743192896881236,0.00015608145829515101,0.013473668028159354,0.00012650168622837176,0.01052902190111035
60500802,3941829,WY,YLT,EHZ,01,44.8045,-110.5858333,40.83856681757558,0.24049789217338002,6.12,0.0030452396943325766,-0.12042327255752505,0.12976182602589623,0.3281995935029149,-1.474669246319684,1.5120948997340842,3.0,0.004352749484359715,3.0,0.0405309097473862,l,2.22,0.0035395670664009962,0.02233649717680084,0.010410279203339493,0.21228215004207782,0.013780514139052744,0.2635547432448726,0.008405363470194986,0.2586888663596453,0.004636368823698329,0.17684803358271542,0.004821535240528134,0.1096799011086296,0.004823790441962322,0.06946417909123152,0.00414027874312347,0.047150021888410706,0.003315254954653095,0.03417776165340459,0.0025544820514829076,0.026658798913765824,0.0019623395072376026,0.02177849091532441,0.001543529781449994,0.017906763953478514,0.001241571351035254,0.014769267445276993,0.0010303992397767995,0.012182408152128184,0.00087181285387654,0.010035874416731625,0.0007441139032327328,0.008243835219512004,0.0006355749659855183,0.006750923892881716,0.0005416286496130214,0.00552193507872899
60500802,3941834,WY,YWB,EHZ,01,44.8045,-110.5858333,46.40201486213119,61.40861443106438,6.12,0.00032947455849856365,-0.04773462727191942,0.04240706488108058,0.08307479367976348,-0.6041699599956735,0.7422829676466645,2.0,0.004344308604175086,4.0,0.0179461410731182,l,2.22,0.003771713339965756,0.03320153886065788,0.005599408765542287,0.09931923907070074,0.0031059662621243968,0.1347066968441989,0.002489733156775731,0.12266041325730977,0.0025881731774447594,0.09677945666936798,0.0025376165518661443,0.07392603224277162,0.0022084492971563667,0.06157893564385275,0.0019544535336279505,0.052564142066629,0.0016634242976074484,0.04381155638122128,0.0014417562765571843,0.03460870282761652,0.0012670902478044922,0.026409617984268344,0.0010908178848313746,0.0198689618455727,0.000931682816558788,0.014929006424498998,0.0008058707856035097,0.011281999005759012,0.0007169240951580813,0.008604468269748164,0.0006450728727138962,0.006642261369266316,0.000580161950618396,0.0051987732036630424,0.000519290852441447,0.004127278145931619
60500802,3941854,WY,YTP,EHZ,01,44.8045,-110.5858333,51.70485760088867,332.59268049421644,6.12,1.5328650431048085e-05,-0.009758806645379729,0.007268868709873688,0.0002694039074033924,-0.0551473124717776,0.048972181357898714,3.0,0.00030402880386640657,2.0,0.0014729774324511587,l,2.22,0.0010110751944459044,0.005575049093279506,0.0005182764346717955,0.0070696783907827675,0.0005812996716697811,0.00564983337529745,0.0003308862688795381,0.005708274286242463,0.0003176902173149396,0.0047451792099062785,0.0002144157930841252,0.0040971671637802754,0.00014211966097095206,0.003284946439108986,0.00010819462730559663,0.002591817270554889,9.014905428713187e-05,0.002065626282184664,7.890446221728914e-05,0.001626270266891486,6.86156766151412e-05,0.0012485551952565238,5.7700848022786094e-05,0.0009479552527601515,4.837046736005661e-05,0.0007193975496612491,4.0721237630461754e-05,0.0005482915119438746,3.433193021837693e-05,0.00042095135380576596,2.8933399397920697e-05,0.00032593306461121534,2.4438405050646943e-05,0.00025481180050189185,2.0781198638394537e-05,0.00020131673168877643
60500802,3941879,WY,MCID,EHZ,01,44.8045,-110.5858333,83.13136771469755,34.61046929225205,6.12,3.3574956703616076e-05,-0.012993181857983201,0.017389713505529963,0.0027337459387411843,-0.13746394310316362,0.1400170236569943,2.0,0.0006712305258665672,7.0,0.0024627601799973795,l,2.22,0.0010244407828228531,0.008883581071835973,0.0009319525836637248,0.012295867277774571,0.00072818099255955,0.014395227906626958,0.0005515730104934725,0.016126960443551396,0.0005090059701806056,0.017929487431340405,0.0005647794412169739,0.018060103724913255,0.0005386582913770844,0.01648304443713658,0.0005592354183202214,0.014350950193217844,0.0006463111299760951,0.011981917522778402,0.000654096974534483,0.009418173899999391,0.000585496996370605,0.007109608587719299,0.00048628908545987837,0.005274829336015062,0.00038783729766121407,0.0039005905361693552,0.00030352725771190026,0.0029006693157972623,0.0002362235410992351,0.0021808817475066347,0.0001843356292966338,0.0016611849496304713,0.00014499228276689715,0.0012821321231939106,0.0001153643424312805,0.0010028294151161014
60500997,3943844,WY,YPM,EHZ,01,44.765,-110.8606667,11.999501814543592,3.0267953243843237,5.65,0.0013656692047824815,-0.10351685986393105,0.06139995138586687,185.90936036789827,-34.36952775217041,36.702037998678634,3.0,0.1529539986595043,3.0,1.0652869482026783,l,2.03,0.09379567616558664,1.281340134236424,0.13583698689189463,4.065809091933525,0.1216872788865701,6.990659407187853,0.07577315972081666,6.723777313209002,0.04450356360783241,4.189669393992732,0.0239823749050576,2.7772344995148064,0.012643275904823484,2.034793436858702,0.006903699035104429,1.7856646065057649,0.003912916503884963,1.562154604367307,0.0024926821767026573,1.3199123274339086,0.0018012939067879102,1.0776514534033788,0.0013859861940774482,0.8519893435429936,0.0010802922667294086,0.6620495404208042,0.0008460340006851511,0.5114121063352173,0.0006685994663408198,0.3956837442904444,0.0005378524965755859,0.3075624444909857,0.00044374875323270775,0.24059549846927045,0.00037121702886111144,0.18962178631633386
60500997,3943874,WY,YGC,EHZ,01,44.765,-110.8606667,19.76292626700945,100.00775701204503,5.65,0.0010848528508861951,-0.0913254899971067,0.07089504702898952,0.06603610446687597,-0.8755122294421446,0.6646578961391264,3.0,0.0016516512676654899,9.0,0.013365657505095874,l,2.03,0.0010092288380585562,0.008108905394132485,0.0010869041079112933,0.06027586986341912,0.002867520536555198,0.055047483989404615,0.0027763012214736126,0.039473937078951166,0.002717407724135241,0.05757611420396569,0.0028214188707797244,0.07019617838879072,0.002982374381488874,0.07248813849179145,0.0036017236009012296,0.07657063025771442,0.0036858792900450387,0.07757760157094468,0.0032691931544004647,0.07243669494025207,0.0027530528192323284,0.06431517282941444,0.0023678947635532837,0.054606572109651974,0.002181232991233938,0.04481682809122314,0.0021197230366229937,0.036113354580520354,0.002083226330167088,0.028930084739334488,0.0019927728829105115,0.02315066607810349,0.0018538141728245247,0.0185489940124788,0.0016817887505380163,0.014909381063853897
60500997,3943884,WY,YWB,EHZ,01,44.765,-110.8606667,25.98769030948819,47.023167598653515,5.65,0.0006542720258793462,-0.05625613265731899,0.06276993375649685,0.968701353577668,-3.226002657284711,2.4571047591968656,2.0,0.007647066301458075,5.0,0.06394426060529577,l,2.03,0.008472359025483529,0.08676447707524869,0.008658740436496079,0.33020852346296903,0.005837444333489502,0.14859464295062666,0.004626568398289895,0.31801851398205594,0.0029047233944226943,0.3629848246479432,0.0036751708364450453,0.30193949916643686,0.0031864234901049075,0.292005568078779,0.0023664646776380763,0.27773743731653366,0.0018605783451915738,0.24571336907570895,0.0016224193447955052,0.20164815038828451,0.0015277736207490837,0.1584708365891849,0.0014446894167746377,0.12140103761023734,0.0013373869703898044,0.09184089651051322,0.001228981874361255,0.06931990362562226,0.0011239154223586447,0.05255140851440018,0.0010152660667537173,0.04017858438947324,0.0009034850585386432,0.031040494012123578,0.0007912785635027482,0.024246798292927942
60500997,3943914,WY,YDC,EHZ,01,44.765,-110.8606667,30.64645661046515,78.2567411733829,5.65,0.0006033943545549786,-0.05472889798600955,0.05775563220836763,0.009901381136269403,-0.31497162936871653,0.27395366003757615,5.0,0.00109208559779783,10.0,0.004640358681387872,l,2.03,0.00032365244607812736,0.0028730765291133434,0.0006196619904719607,0.0038208306943772388,0.002947805818499708,0.008417459198590842,0.004191312275587943,0.022086940808277757,0.003091452820047334,0.027922494175110026,0.0016939967017883379,0.028905338868716855,0.001067644116882168,0.026184483362982656,0.0011944690403445704,0.025277029639216745,0.001643923349565128,0.02576922527876237,0.001977154427668695,0.02499988619021516,0.002079556918311541,0.02346015419519866,0.002018257559496836,0.021532800326748577,0.00188839311075335,0.01977131289522331,0.001736385715929595,0.01833945666665249,0.0015558734329166168,0.016887793997067673,0.0013621855643682927,0.015267064418848168,0.00117254304110533,0.013520588312734165,0.0009976358128555895,0.011752869813234177
